Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Date,Month,Year,YearMonth,Day
555815,22030,SWALLOWS GREETING CARD,12,2011-06-07 11:47:00,0.42,13089.0,United Kingdom,5.04,2011-06-07,6,2011,2011-06,Tuesday
492794,37502,TEA TIME MUG IN GIFT BOX,6,2009-12-20 10:41:00,2.95,13847.0,United Kingdom,17.700000000000003,2009-12-20,12,2009,2009-12,Sunday
560385,21088,SET/6 FRUIT SALAD PAPER CUPS,5,2011-07-18 12:53:00,0.19,14583.0,United Kingdom,0.95,2011-07-18,7,2011,2011-07,Monday
490471,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2009-12-06 12:28:00,3.25,15878.0,United Kingdom,3.25,2009-12-06,12,2009,2009-12,Sunday
538166,22113,GREY HEART HOT WATER BOTTLE,1,2010-12-09 18:09:00,3.75,17965.0,United Kingdom,3.75,2010-12-09,12,2010,2010-12,Thursday
577519,23301,GARDENERS KNEELING PAD KEEP CALM ,4,2011-11-20 13:20:00,1.65,15044.0,United Kingdom,6.6,2011-11-20,11,2011,2011-11,Sunday
552180,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-05-06 13:35:00,4.95,18235.0,United Kingdom,14.85,2011-05-06,5,2011,2011-05,Friday
563372,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,12,2011-08-16 09:50:00,0.85,15653.0,United Kingdom,10.2,2011-08-16,8,2011,2011-08,Tuesday
516331,22508,DOORSTOP RETROSPOT HEART,4,2010-07-19 16:16:00,3.75,17470.0,United Kingdom,15.0,2010-07-19,7,2010,2010-07,Monday
540566,22467,GUMBALL COAT RACK,2,2011-01-10 10:58:00,2.55,17811.0,United Kingdom,5.1,2011-01-10,1,2011,2011-01,Monday
524290,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2010-09-28 12:54:00,0.29,14461.0,United Kingdom,6.959999999999999,2010-09-28,9,2010,2010-09,Tuesday
519263,22603,CHRISTMAS RETROSPOT TREE WOOD,12,2010-08-16 08:57:00,0.85,12530.0,Germany,10.2,2010-08-16,8,2010,2010-08,Monday
527979,84270,ASSTD DESIGN BUBBLE GUM RING,30,2010-10-20 10:50:00,0.21,14631.0,United Kingdom,6.3,2010-10-20,10,2010,2010-10,Wednesday
502648,21137,BLACK RECORD COVER FRAME,48,2010-03-25 16:50:00,3.39,16210.0,United Kingdom,162.72,2010-03-25,3,2010,2010-03,Thursday
532798,21591,COSY HOUR CIGAR BOX MATCHES ,1,2010-11-14 14:47:00,1.25,17544.0,United Kingdom,1.25,2010-11-14,11,2010,2010-11,Sunday
538497,17091A,LAVENDER INCENSE IN TIN,1,2010-12-12 12:44:00,1.25,14684.0,United Kingdom,1.25,2010-12-12,12,2010,2010-12,Sunday
578488,22554,PLASTERS IN TIN WOODLAND ANIMALS,7,2011-11-24 12:53:00,1.65,12784.0,Portugal,11.55,2011-11-24,11,2011,2011-11,Thursday
520972,21122,SET/10 PINK SPOTTY PARTY CANDLES,2,2010-09-01 12:38:00,1.25,12391.0,Cyprus,2.5,2010-09-01,9,2010,2010-09,Wednesday
519832,20726,LUNCH BAG WOODLAND,3,2010-08-20 15:14:00,1.65,16401.0,United Kingdom,4.949999999999999,2010-08-20,8,2010,2010-08,Friday
559356,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-07-07 18:29:00,5.95,15416.0,United Kingdom,17.85,2011-07-07,7,2011,2011-07,Thursday
567672,85049A,TRADITIONAL CHRISTMAS RIBBONS,6,2011-09-21 15:39:00,1.25,16085.0,United Kingdom,7.5,2011-09-21,9,2011,2011-09,Wednesday
540499,22423,REGENCY CAKESTAND 3 TIER,3,2011-01-09 10:21:00,12.75,16923.0,United Kingdom,38.25,2011-01-09,1,2011,2011-01,Sunday
500541,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2010-03-08 15:26:00,2.95,18245.0,United Kingdom,17.700000000000003,2010-03-08,3,2010,2010-03,Monday
562608,23158,SET OF 5 LUCKY CAT MAGNETS ,24,2011-08-08 11:45:00,2.08,15502.0,United Kingdom,49.92,2011-08-08,8,2011,2011-08,Monday
555737,21465,PINK FLOWER CROCHET FOOD COVER,6,2011-06-07 09:19:00,3.75,16153.0,United Kingdom,22.5,2011-06-07,6,2011,2011-06,Tuesday
502844,21541,DINOSAURS WATER TRANSFER TATTOOS ,12,2010-03-28 13:38:00,0.85,14291.0,United Kingdom,10.2,2010-03-28,3,2010,2010-03,Sunday
541265,85025C,PINK HEART SHAPE PHOTO FRAME,1,2011-01-16 16:23:00,1.65,17609.0,United Kingdom,1.65,2011-01-16,1,2011,2011-01,Sunday
501687,21310,CAPIZ CHANDELIER,2,2010-03-18 16:37:00,29.95,14543.0,United Kingdom,59.9,2010-03-18,3,2010,2010-03,Thursday
507150,84991,60 TEATIME FAIRY CAKE CASES,24,2010-05-06 13:13:00,0.55,13175.0,United Kingdom,13.2,2010-05-06,5,2010,2010-05,Thursday
562576,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2011-08-07 13:08:00,3.25,15518.0,United Kingdom,19.5,2011-08-07,8,2011,2011-08,Sunday
577178,21499,BLUE POLKADOT WRAP,25,2011-11-18 11:10:00,0.42,12618.0,Italy,10.5,2011-11-18,11,2011,2011-11,Friday
561025,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-07-24 10:37:00,0.42,16241.0,United Kingdom,0.42,2011-07-24,7,2011,2011-07,Sunday
521470,22148,EASTER CRAFT 4 CHICKS ,12,2010-09-06 12:04:00,1.95,16246.0,United Kingdom,23.4,2010-09-06,9,2010,2010-09,Monday
573892,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-01 13:57:00,1.65,14911.0,EIRE,19.8,2011-11-01,11,2011,2011-11,Tuesday
508483,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2010-05-16 12:51:00,1.45,17841.0,United Kingdom,1.45,2010-05-16,5,2010,2010-05,Sunday
527121,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2010-10-14 18:25:00,1.69,13468.0,United Kingdom,20.28,2010-10-14,10,2010,2010-10,Thursday
566847,23401,RUSTIC MIRROR WITH LACE HEART,1,2011-09-15 11:57:00,6.25,15005.0,United Kingdom,6.25,2011-09-15,9,2011,2011-09,Thursday
504157,22177,5 HOOK BLACKBOARD ORGANISER ,1,2010-04-11 15:34:00,9.95,17221.0,United Kingdom,9.95,2010-04-11,4,2010,2010-04,Sunday
526853,72741,GRAND CHOCOLATECANDLE,18,2010-10-13 12:48:00,1.45,12540.0,Spain,26.1,2010-10-13,10,2010,2010-10,Wednesday
516960,22423,REGENCY CAKESTAND 3 TIER,3,2010-07-26 08:39:00,12.75,12949.0,United Kingdom,38.25,2010-07-26,7,2010,2010-07,Monday
579524,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-11-30 08:17:00,0.62,16295.0,United Kingdom,7.439999999999999,2011-11-30,11,2011,2011-11,Wednesday
494778,21388,IVORY HANGING DECORATION  CHICKEN,4,2010-01-18 12:48:00,0.85,14461.0,United Kingdom,3.4,2010-01-18,1,2010,2010-01,Monday
581476,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,2011-12-09 08:48:00,2.55,12433.0,Norway,61.2,2011-12-09,12,2011,2011-12,Friday
547910,22068,BLACK PIRATE TREASURE CHEST,2,2011-03-28 12:23:00,1.65,14159.0,United Kingdom,3.3,2011-03-28,3,2011,2011-03,Monday
525041,22748,POPPY'S PLAYHOUSE KITCHEN,6,2010-10-03 12:56:00,2.1,14392.0,United Kingdom,12.6,2010-10-03,10,2010,2010-10,Sunday
543806,17021,NAMASTE SWAGAT INCENSE,42,2011-02-13 12:48:00,0.3,17085.0,United Kingdom,12.6,2011-02-13,2,2011,2011-02,Sunday
504881,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-04-18 13:00:00,2.55,17850.0,United Kingdom,15.3,2010-04-18,4,2010,2010-04,Sunday
507218,21790,VINTAGE SNAP CARDS,6,2010-05-06 19:08:00,0.85,14713.0,United Kingdom,5.1,2010-05-06,5,2010,2010-05,Thursday
500247,84931A,PINK SCOTTIE DOG W FLOWER PATTERN,6,2010-03-05 12:42:00,2.55,14136.0,United Kingdom,15.3,2010-03-05,3,2010,2010-03,Friday
556732,22414,DOORMAT NEIGHBOURHOOD WITCH ,1,2011-06-14 11:47:00,7.95,15039.0,United Kingdom,7.95,2011-06-14,6,2011,2011-06,Tuesday
490389,21144,PINK POODLE HANGING DECORATION ,48,2009-12-05 15:18:00,0.38,15484.0,United Kingdom,18.24,2009-12-05,12,2009,2009-12,Saturday
568668,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-09-28 13:00:00,1.25,15750.0,United Kingdom,3.75,2011-09-28,9,2011,2011-09,Wednesday
504868,22521,CHILDS GARDEN TROWEL PINK,6,2010-04-18 12:31:00,0.85,13044.0,United Kingdom,5.1,2010-04-18,4,2010,2010-04,Sunday
545901,21936,RED RETROSPOT PICNIC BAG,1,2011-03-07 17:52:00,2.95,15834.0,United Kingdom,2.95,2011-03-07,3,2011,2011-03,Monday
489855,21165,BEWARE OF THE CAT METAL SIGN ,1,2009-12-02 14:34:00,1.69,16987.0,United Kingdom,1.69,2009-12-02,12,2009,2009-12,Wednesday
536643,22663,JUMBO BAG DOLLY GIRL DESIGN,2,2010-12-02 11:57:00,1.95,14390.0,United Kingdom,3.9,2010-12-02,12,2010,2010-12,Thursday
580884,23320,GIANT 50'S CHRISTMAS CRACKER,1,2011-12-06 12:21:00,1.25,15907.0,United Kingdom,1.25,2011-12-06,12,2011,2011-12,Tuesday
568654,21696,SMALL SILVER TRELLIS CANDLEPOT,12,2011-09-28 12:20:00,2.95,14911.0,EIRE,35.400000000000006,2011-09-28,9,2011,2011-09,Wednesday
495030,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-01-20 14:04:00,0.55,13982.0,United Kingdom,13.2,2010-01-20,1,2010,2010-01,Wednesday
544790,22079,RIBBON REEL HEARTS DESIGN ,5,2011-02-23 12:27:00,1.65,16940.0,United Kingdom,8.25,2011-02-23,2,2011,2011-02,Wednesday
570964,23375,50'S CHRISTMAS PAPER GIFT BAG,20,2011-10-13 11:50:00,0.82,12766.0,Portugal,16.4,2011-10-13,10,2011,2011-10,Thursday
578999,22121,NOEL WOODEN BLOCK LETTERS ,1,2011-11-27 16:08:00,5.95,17595.0,United Kingdom,5.95,2011-11-27,11,2011,2011-11,Sunday
559301,23245,SET OF 3 REGENCY CAKE TINS,4,2011-07-07 12:41:00,4.95,13842.0,United Kingdom,19.8,2011-07-07,7,2011,2011-07,Thursday
557858,20726,LUNCH BAG WOODLAND,4,2011-06-23 11:51:00,1.65,14159.0,United Kingdom,6.6,2011-06-23,6,2011,2011-06,Thursday
563428,21059,PARTY INVITES DINOSAURS,12,2011-08-16 11:44:00,0.85,13159.0,United Kingdom,10.2,2011-08-16,8,2011,2011-08,Tuesday
534411,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,2010-11-22 14:39:00,4.25,16209.0,United Kingdom,17.0,2010-11-22,11,2010,2010-11,Monday
567186,22437,SET OF 9 BLACK SKULL BALLOONS,1,2011-09-18 16:04:00,0.85,17073.0,United Kingdom,0.85,2011-09-18,9,2011,2011-09,Sunday
553420,22090,PAPER BUNTING RETROSPOT,30,2011-05-17 10:14:00,2.95,17519.0,United Kingdom,88.5,2011-05-17,5,2011,2011-05,Tuesday
562779,21917,SET 12 KIDS  WHITE CHALK STICKS,3,2011-08-09 12:58:00,0.42,17841.0,United Kingdom,1.26,2011-08-09,8,2011,2011-08,Tuesday
557281,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,2,2011-06-19 12:23:00,1.45,13632.0,United Kingdom,2.9,2011-06-19,6,2011,2011-06,Sunday
521226,20774,GREEN FERN NOTEBOOK,2,2010-09-03 10:49:00,1.65,16719.0,United Kingdom,3.3,2010-09-03,9,2010,2010-09,Friday
510962,17084R,ASSORTED INCENSE PACK,72,2010-06-04 11:02:00,0.21,15547.0,United Kingdom,15.12,2010-06-04,6,2010,2010-06,Friday
497906,21523,DOOR MAT FANCY FONT HOME SWEET HOME,10,2010-02-14 13:26:00,6.35,14156.0,EIRE,63.5,2010-02-14,2,2010,2010-02,Sunday
537144,22364,GLASS JAR DIGESTIVE BISCUITS,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,2.95,2010-12-05,12,2010,2010-12,Sunday
574328,22089,PAPER BUNTING VINTAGE PAISLEY,24,2011-11-04 09:05:00,2.95,13081.0,United Kingdom,70.80000000000001,2011-11-04,11,2011,2011-11,Friday
558647,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-07-01 10:39:00,0.62,14868.0,United Kingdom,7.439999999999999,2011-07-01,7,2011,2011-07,Friday
500455,21770,OPEN CLOSED METAL SIGN,2,2010-03-08 12:18:00,4.95,12514.0,Italy,9.9,2010-03-08,3,2010,2010-03,Monday
572552,22624,IVORY KITCHEN SCALES,1,2011-10-24 17:07:00,16.63,14096.0,United Kingdom,16.63,2011-10-24,10,2011,2011-10,Monday
495317,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,6,2010-01-22 15:04:00,2.55,16327.0,United Kingdom,15.3,2010-01-22,1,2010,2010-01,Friday
558877,23275,SET OF 3 HANGING OWLS OLLIE BEAK,15,2011-07-04 13:50:00,1.25,17841.0,United Kingdom,18.75,2011-07-04,7,2011,2011-07,Monday
553565,21174,POTTERING IN THE SHED METAL SIGN,12,2011-05-18 09:01:00,2.08,17505.0,United Kingdom,24.96,2011-05-18,5,2011,2011-05,Wednesday
540482,22469,HEART OF WICKER SMALL,6,2011-01-07 15:48:00,1.65,14672.0,United Kingdom,9.9,2011-01-07,1,2011,2011-01,Friday
549126,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-04-06 14:23:00,0.42,16031.0,United Kingdom,10.5,2011-04-06,4,2011,2011-04,Wednesday
580527,20728,LUNCH BAG CARS BLUE,1,2011-12-04 15:19:00,1.65,13736.0,United Kingdom,1.65,2011-12-04,12,2011,2011-12,Sunday
547105,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-03-21 11:20:00,1.69,13854.0,United Kingdom,81.12,2011-03-21,3,2011,2011-03,Monday
577618,22947,WOODEN ADVENT CALENDAR RED,6,2011-11-21 10:27:00,7.95,12795.0,Portugal,47.7,2011-11-21,11,2011,2011-11,Monday
523994,22574,HEART WOODEN CHRISTMAS DECORATION,1,2010-09-26 15:07:00,0.85,16549.0,United Kingdom,0.85,2010-09-26,9,2010,2010-09,Sunday
518679,21588,RETRO SPOT GIANT  TUBE MATCHES,4,2010-08-10 17:02:00,2.55,13421.0,United Kingdom,10.2,2010-08-10,8,2010,2010-08,Tuesday
559202,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,2011-07-07 10:40:00,0.65,13583.0,United Kingdom,7.800000000000001,2011-07-07,7,2011,2011-07,Thursday
506167,21246,RED SPOTTY BIG BOWL,6,2010-04-28 09:51:00,4.95,16138.0,United Kingdom,29.700000000000003,2010-04-28,4,2010,2010-04,Wednesday
542678,79321,CHILLI LIGHTS,2,2011-01-31 12:21:00,4.95,14688.0,United Kingdom,9.9,2011-01-31,1,2011,2011-01,Monday
507586,20719,WOODLAND CHARLOTTE BAG,20,2010-05-10 12:42:00,0.85,17841.0,United Kingdom,17.0,2010-05-10,5,2010,2010-05,Monday
500349,85214,TUB 24 PINK FLOWER PEGS,3,2010-03-07 14:56:00,1.65,15751.0,United Kingdom,4.949999999999999,2010-03-07,3,2010,2010-03,Sunday
508336,47556B,TEA TIME TEA TOWELS ,5,2010-05-14 12:06:00,2.95,16081.0,United Kingdom,14.75,2010-05-14,5,2010,2010-05,Friday
494659,22291,"SPRING DEC , HANGING CHICK CREAM",24,2010-01-17 13:41:00,1.25,17850.0,United Kingdom,30.0,2010-01-17,1,2010,2010-01,Sunday
515682,22431,WATERING CAN BLUE ELEPHANT,6,2010-07-14 11:52:00,1.95,15527.0,United Kingdom,11.7,2010-07-14,7,2010,2010-07,Wednesday
577742,21843,RED RETROSPOT CAKE STAND,1,2011-11-21 13:41:00,10.95,13755.0,United Kingdom,10.95,2011-11-21,11,2011,2011-11,Monday
492178,22073,RETRO SPOT STORAGE JAR,2,2009-12-15 15:27:00,3.75,18168.0,United Kingdom,7.5,2009-12-15,12,2009,2009-12,Tuesday
567917,22041,"RECORD FRAME 7"" SINGLE SIZE ",48,2011-09-22 17:19:00,2.1,14298.0,United Kingdom,100.8,2011-09-22,9,2011,2011-09,Thursday
566055,23433,HANGING QUILTED PATCHWORK APPLES,1,2011-09-08 15:05:00,0.83,15453.0,United Kingdom,0.83,2011-09-08,9,2011,2011-09,Thursday
515830,21078,SET/20 STRAWBERRY PAPER NAPKINS ,7,2010-07-15 11:10:00,0.85,15530.0,United Kingdom,5.95,2010-07-15,7,2010,2010-07,Thursday
564724,23004,TRAVEL CARD WALLET PANTRY,10,2011-08-28 12:16:00,0.42,15555.0,United Kingdom,4.2,2011-08-28,8,2011,2011-08,Sunday
517326,84971S,SMALL HEART FLOWERS HOOK ,10,2010-07-28 12:44:00,0.85,17682.0,United Kingdom,8.5,2010-07-28,7,2010,2010-07,Wednesday
501870,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,2010-03-21 12:20:00,1.95,17448.0,United Kingdom,11.7,2010-03-21,3,2010,2010-03,Sunday
517739,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2010-08-01 14:40:00,1.65,13474.0,United Kingdom,3.3,2010-08-01,8,2010,2010-08,Sunday
571046,21915,RED  HARMONICA IN BOX ,12,2011-10-13 13:35:00,1.25,18096.0,United Kingdom,15.0,2011-10-13,10,2011,2011-10,Thursday
511602,71053,WHITE METAL LANTERN,4,2010-06-09 11:10:00,3.75,17115.0,United Kingdom,15.0,2010-06-09,6,2010,2010-06,Wednesday
539034,21484,CHICK GREY HOT WATER BOTTLE,3,2010-12-15 14:29:00,3.45,16161.0,United Kingdom,10.35,2010-12-15,12,2010,2010-12,Wednesday
581167,20727,LUNCH BAG  BLACK SKULL.,10,2011-12-07 14:52:00,1.65,13534.0,United Kingdom,16.5,2011-12-07,12,2011,2011-12,Wednesday
555533,21907,I'M ON HOLIDAY METAL SIGN,12,2011-06-05 12:12:00,2.1,15722.0,United Kingdom,25.200000000000003,2011-06-05,6,2011,2011-06,Sunday
521839,85049F,BABY BOOM RIBBONS ,12,2010-09-09 10:50:00,1.25,12635.0,Germany,15.0,2010-09-09,9,2010,2010-09,Thursday
566586,21976,PACK OF 60 MUSHROOM CAKE CASES,48,2011-09-13 14:23:00,0.55,12619.0,Germany,26.4,2011-09-13,9,2011,2011-09,Tuesday
499038,22358,KINGS CHOICE TEA CADDY ,2,2010-02-24 13:15:00,2.95,15768.0,United Kingdom,5.9,2010-02-24,2,2010,2010-02,Wednesday
536595,21877,HOME SWEET HOME MUG,1,2010-12-01 17:24:00,1.25,13576.0,United Kingdom,1.25,2010-12-01,12,2010,2010-12,Wednesday
530660,21621,VINTAGE UNION JACK BUNTING,12,2010-11-04 10:27:00,8.5,14952.0,United Kingdom,102.0,2010-11-04,11,2010,2010-11,Thursday
512743,21714,CITRONELLA CANDLE GARDEN POT,1,2010-06-17 14:43:00,1.25,17799.0,United Kingdom,1.25,2010-06-17,6,2010,2010-06,Thursday
535957,47567B,TEA TIME KITCHEN APRON,6,2010-11-29 12:26:00,5.95,13510.0,United Kingdom,35.7,2010-11-29,11,2010,2010-11,Monday
571275,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-10-16 12:28:00,1.65,15994.0,United Kingdom,4.949999999999999,2011-10-16,10,2011,2011-10,Sunday
490496,85175,CACTI T-LIGHT CANDLES,16,2009-12-06 13:40:00,0.42,15547.0,United Kingdom,6.72,2009-12-06,12,2009,2009-12,Sunday
502326,21123,SET/10 IVORY SPOTTY PARTY CANDLES,24,2010-03-24 10:28:00,1.25,12758.0,Portugal,30.0,2010-03-24,3,2010,2010-03,Wednesday
538807,22752,SET 7 BABUSHKA NESTING BOXES,1,2010-12-14 12:06:00,8.5,17194.0,United Kingdom,8.5,2010-12-14,12,2010,2010-12,Tuesday
546421,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-03-13 11:21:00,0.42,13700.0,United Kingdom,6.72,2011-03-13,3,2011,2011-03,Sunday
568104,23294,SET OF 6 SNACK LOAF BAKING CASES,3,2011-09-23 15:50:00,0.83,16485.0,United Kingdom,2.49,2011-09-23,9,2011,2011-09,Friday
550006,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,2,2011-04-14 10:10:00,0.85,17841.0,United Kingdom,1.7,2011-04-14,4,2011,2011-04,Thursday
499384,48194,DOOR MAT HEARTS,10,2010-02-26 12:10:00,6.35,13753.0,United Kingdom,63.5,2010-02-26,2,2010,2010-02,Friday
549129,21563,RED HEART SHAPE LOVE BUCKET ,1,2011-04-06 14:53:00,2.95,17042.0,United Kingdom,2.95,2011-04-06,4,2011,2011-04,Wednesday
519407,84592,CROCHET ROSE PURSE WITH SUEDE BACK,12,2010-08-17 09:47:00,2.95,15498.0,United Kingdom,35.400000000000006,2010-08-17,8,2010,2010-08,Tuesday
525943,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-10-07 17:37:00,0.85,18223.0,United Kingdom,8.5,2010-10-07,10,2010,2010-10,Thursday
545460,23004,TRAVEL CARD WALLET PANTRY,1,2011-03-02 17:33:00,0.42,13230.0,United Kingdom,0.42,2011-03-02,3,2011,2011-03,Wednesday
574682,23080,RED METAL BOX TOP SECRET,1,2011-11-06 12:44:00,8.25,14963.0,United Kingdom,8.25,2011-11-06,11,2011,2011-11,Sunday
497202,22348,TEA BAG PLATE RED SPOTTY ,2,2010-02-07 11:38:00,0.85,15059.0,United Kingdom,1.7,2010-02-07,2,2010,2010-02,Sunday
507388,22365,DOOR MAT RESPECTABLE HOUSE,1,2010-05-09 12:12:00,7.49,14474.0,United Kingdom,7.49,2010-05-09,5,2010,2010-05,Sunday
498070,85204,HANGING WOOD AND FELT FLOWER,6,2010-02-16 12:19:00,0.42,14669.0,United Kingdom,2.52,2010-02-16,2,2010,2010-02,Tuesday
546638,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-03-15 12:52:00,2.95,15106.0,United Kingdom,17.700000000000003,2011-03-15,3,2011,2011-03,Tuesday
581405,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2,2011-12-08 13:50:00,0.39,13521.0,United Kingdom,0.78,2011-12-08,12,2011,2011-12,Thursday
552854,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-05-11 15:16:00,1.65,14748.0,United Kingdom,19.8,2011-05-11,5,2011,2011-05,Wednesday
513338,48116,DOOR MAT MULTICOLOUR STRIPE,10,2010-06-24 09:58:00,6.35,13093.0,United Kingdom,63.5,2010-06-24,6,2010,2010-06,Thursday
578551,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-11-24 15:05:00,1.25,12937.0,United Kingdom,1.25,2011-11-24,11,2011,2011-11,Thursday
532798,84539,KNITTED RABBIT DOLL ,3,2010-11-14 14:47:00,1.65,17544.0,United Kingdom,4.949999999999999,2010-11-14,11,2010,2010-11,Sunday
537222,20728,LUNCH BAG CARS BLUE,10,2010-12-05 16:00:00,1.65,14404.0,United Kingdom,16.5,2010-12-05,12,2010,2010-12,Sunday
548544,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-03-31 18:49:00,2.08,14525.0,United Kingdom,6.24,2011-03-31,3,2011,2011-03,Thursday
490501,22067,CHOC TRUFFLE GOLD TRINKET POT ,2,2009-12-06 13:49:00,1.65,16710.0,United Kingdom,3.3,2009-12-06,12,2009,2009-12,Sunday
578851,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-27 11:05:00,1.69,16407.0,United Kingdom,13.52,2011-11-27,11,2011,2011-11,Sunday
545665,22524,CHILDRENS GARDEN GLOVES BLUE,10,2011-03-04 15:20:00,1.25,17535.0,United Kingdom,12.5,2011-03-04,3,2011,2011-03,Friday
523955,21009,ETCHED GLASS STAR TREE DECORATION,24,2010-09-26 12:06:00,1.25,13767.0,United Kingdom,30.0,2010-09-26,9,2010,2010-09,Sunday
500336,21100,CHARLIE AND LOLA CHARLOTTE BAG,3,2010-03-07 13:48:00,1.65,17589.0,United Kingdom,4.949999999999999,2010-03-07,3,2010,2010-03,Sunday
508612,22035,VINTAGE CARAVAN GREETING CARD ,12,2010-05-17 12:57:00,0.42,12920.0,United Kingdom,5.04,2010-05-17,5,2010,2010-05,Monday
518426,47310M,"SMALL POP BOX,FUNKY MONKEY",6,2010-08-09 09:45:00,1.25,16170.0,United Kingdom,7.5,2010-08-09,8,2010,2010-08,Monday
580697,21683,MEDIUM MEDINA STAMPED METAL BOWL ,6,2011-12-05 16:05:00,2.95,15984.0,United Kingdom,17.700000000000003,2011-12-05,12,2011,2011-12,Monday
492734,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2009-12-18 12:04:00,3.25,18036.0,United Kingdom,13.0,2009-12-18,12,2009,2009-12,Friday
536988,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-03 15:05:00,0.42,17238.0,United Kingdom,0.42,2010-12-03,12,2010,2010-12,Friday
507235,16202B,PASTEL BLUE PHOTO ALBUM ,12,2010-05-07 09:04:00,1.95,14298.0,United Kingdom,23.4,2010-05-07,5,2010,2010-05,Friday
543040,21742,LARGE ROUND WICKER PLATTER ,2,2011-02-02 17:06:00,5.95,17337.0,United Kingdom,11.9,2011-02-02,2,2011,2011-02,Wednesday
570505,22961,JAM MAKING SET PRINTED,12,2011-10-11 09:41:00,1.45,14841.0,United Kingdom,17.4,2011-10-11,10,2011,2011-10,Tuesday
504097,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-04-09 14:01:00,2.95,12613.0,Germany,35.400000000000006,2010-04-09,4,2010,2010-04,Friday
564309,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-24 12:39:00,1.65,12471.0,Germany,26.4,2011-08-24,8,2011,2011-08,Wednesday
536798,82567,"AIRLINE LOUNGE,METAL SIGN",12,2010-12-02 15:55:00,2.1,17838.0,United Kingdom,25.200000000000003,2010-12-02,12,2010,2010-12,Thursday
501565,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2010-03-18 07:29:00,1.27,13406.0,United Kingdom,60.96,2010-03-18,3,2010,2010-03,Thursday
521647,85169A,IVORY LOVE BIRD CANDLE,2,2010-09-07 13:25:00,1.25,14606.0,United Kingdom,2.5,2010-09-07,9,2010,2010-09,Tuesday
528106,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2010-10-20 13:43:00,2.95,15311.0,United Kingdom,5.9,2010-10-20,10,2010,2010-10,Wednesday
493979,21679,SKULLS  STICKERS,6,2010-01-10 11:58:00,0.85,17323.0,United Kingdom,5.1,2010-01-10,1,2010,2010-01,Sunday
507660,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,1,2010-05-10 16:44:00,2.95,12675.0,Italy,2.95,2010-05-10,5,2010,2010-05,Monday
514630,82583,HOT BATHS METAL SIGN,5,2010-07-05 12:34:00,2.1,16458.0,United Kingdom,10.5,2010-07-05,7,2010,2010-07,Monday
522083,22323,PINK POLKADOT KIDS BAG,12,2010-09-12 11:47:00,1.95,16218.0,United Kingdom,23.4,2010-09-12,9,2010,2010-09,Sunday
514774,21915,RED  HARMONICA IN BOX ,12,2010-07-06 10:22:00,1.25,14911.0,EIRE,15.0,2010-07-06,7,2010,2010-07,Tuesday
